fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.2,0.21,0.37,1.3,0.051,48.0,136.0,0.99226,3.02,0.55,11.1,8
6.9,0.26,0.27,4.2,0.038,33.0,109.0,0.99411,3.27,0.51,11.3,6
5.6,0.28,0.5,4.5,0.11,52.0,153.0,0.9946,3.11,0.64,9.1,5
6.2,0.32,0.26,6.3,0.039,34.0,120.0,0.9938,3.2,0.41,11.5,6
6.7,0.24,0.26,1.2,0.057,46.0,142.0,0.9936,3.05,0.46,9.73333333333333,6
6.0,0.18,0.29,1.4,0.046,38.0,93.0,0.9929,3.29,0.44,10.7,7
6.7,0.16,0.36,1.8,0.034,43.0,150.0,0.9922,3.38,0.6,10.4,6
8.4,0.35,0.49,15.2,0.042,59.0,153.0,0.9986,3.1,0.5,9.9,5
5.8,0.32,0.28,4.7,0.037,57.0,158.0,0.9912,3.31,0.71,10.2,6
6.7,0.54,0.28,7.1,0.047,81.0,175.0,0.99564,3.14,0.52,9.6,5
7.1,0.25,0.32,16.9,0.046,51.0,252.0,0.9996,3.19,0.58,9.8,5
6.8,0.24,0.29,10.7,0.044,21.0,110.0,0.99512,3.05,0.3,11.5,7
6.6,0.18,0.26,1.1,0.047,36.0,128.0,0.99307,3.12,0.57,11.3,6
7.7,0.35,0.51,16.6,0.054,55.0,238.0,0.9993,3.02,0.67,9.2,5
7.0,0.61,0.42,11.0,0.032,19.0,156.0,0.9948,3.07,0.41,13.0,7
5.6,0.185,0.49,11.4,0.029,36.0,112.0,0.99521,3.28,0.37,10.9,7
7.9,0.18,0.31,8.1,0.05,24.0,97.0,0.99379,2.94,0.44,9.7,6
6.5,0.36,0.38,11.9,0.045,29.0,140.0,0.99856,3.2,0.58,9.3,5
7.2,0.08,0.35,14.4,0.063,48.0,191.0,0.99884,2.94,0.42,9.0,6
5.4,0.255,0.36,1.2,0.037,59.0,155.0,0.9887,3.47,0.44,11.3,5
5.7,0.22,0.2,16.0,0.044,41.0,110.0,0.99862,3.24,0.41,8.6,6
6.9,0.19,0.4,1.4,0.032,16.0,110.0,0.99347,3.23,0.51,11.8,6
5.1,0.35,0.33,3.3,0.03,46.0,99.0,0.98713,3.29,0.56,12.4,6
7.2,0.24,0.29,1.9,0.021,48.0,106.0,0.9901,3.17,0.42,11.1,7
7.0,0.35,0.26,5.0,0.038,32.0,98.0,0.99174,3.04,0.53,12.3,7
6.8,0.31,0.19,1.0,0.038,34.0,111.0,0.99098,3.19,0.43,9.2,5
6.5,0.08,0.33,12.6,0.042,57.0,166.0,0.99742,3.25,0.37,9.0,5
6.9,0.3,0.3,1.3,0.053,33.0,202.0,0.9938,3.08,0.38,11.1,7
6.6,0.42,0.19,2.4,0.034,5.0,117.0,0.9906,3.11,0.53,9.6,5
7.4,0.25,0.36,13.2,0.067,35.0,192.0,0.99751,3.01,0.46,9.0,5
7.2,0.36,0.4,6.85,0.034,25.0,110.0,0.99235,3.03,0.38,12.0,7
6.8,0.3,0.29,6.6,0.123,35.0,122.0,0.9965,3.07,0.35,9.4,5
7.0,0.22,0.26,9.2,0.044,38.0,133.0,0.99432,3.32,0.29,11.5,7
6.2,0.66,0.48,1.8,0.037,14.0,143.0,0.9905,3.22,0.31,11.3,4
6.4,0.28,0.27,2.1,0.042,34.0,97.0,0.99034,3.37,0.51,10.7,7
8.5,0.19,0.49,1.6,0.054,10.0,101.0,0.99556,3.2,0.45,11.8,4
6.4,0.42,0.41,9.1,0.048,68.0,179.0,0.9964,3.17,0.45,9.4,5
6.7,0.25,0.23,10.7,0.079,48.0,156.0,0.99795,3.05,0.35,8.8,6
6.3,0.16,0.32,1.2,0.033,63.0,152.0,0.9906,3.42,0.42,12.3,8
7.4,0.16,0.49,1.7,0.047,22.0,150.0,0.9938,3.54,0.52,10.0,5
6.4,0.5,0.2,9.3,0.027,34.0,153.0,0.99212,3.22,0.41,11.0,6
6.2,0.23,0.34,1.4,0.036,49.0,153.0,0.98774,3.23,0.42,9.9,5
6.0,0.25,0.27,1.8,0.042,35.0,116.0,0.9925,3.12,0.49,10.0,5
5.7,0.22,0.22,16.65,0.049,44.0,138.0,0.9991,3.24,0.38,9.0,5
7.1,0.18,0.37,1.0,0.041,13.0,113.0,0.9902,3.15,0.52,10.9,6
6.6,0.16,0.3,1.1,0.029,22.0,98.0,0.98964,3.23,0.57,11.0,7
8.3,0.4,0.51,1.4,0.03,11.0,124.0,0.99077,3.2,0.43,10.0,5
8.4,0.28,0.25,6.3,0.047,28.0,157.0,0.9937,3.23,0.7,9.4,5
5.8,0.36,0.5,7.5,0.027,36.0,112.0,0.99119,3.19,0.68,12.4,8
6.0,0.26,0.29,1.0,0.043,13.0,71.0,0.99144,3.14,0.37,11.8,7
6.2,0.35,0.28,14.7,0.042,6.0,55.0,0.99736,3.28,0.48,10.4,5
6.1,0.24,0.25,1.8,0.037,30.0,113.0,0.992,3.08,0.45,10.5,5
6.6,0.22,0.28,14.4,0.052,8.0,109.0,0.99792,3.13,0.4,8.8,7
7.5,0.33,0.39,12.4,0.053,44.0,238.0,0.99699,3.11,0.49,9.3,5
7.2,0.23,0.39,6.1,0.037,17.0,95.0,0.99305,3.19,0.58,11.5,7
7.0,0.25,0.29,1.2,0.037,12.0,67.0,0.9918,3.1,0.39,11.0,6
6.7,0.38,0.34,11.6,0.047,52.0,210.0,0.9976,3.44,0.4,9.2,6
6.7,0.24,0.33,8.5,0.046,32.0,111.0,0.99546,3.25,0.48,9.4,6
7.4,0.34,0.26,15.6,0.084,62.0,197.0,0.99807,3.03,0.56,9.4,5
8.0,0.24,0.48,6.8,0.036,30.0,110.0,0.9942,3.23,0.54,10.1,6
7.6,0.36,0.49,12.4,0.056,66.0,210.0,0.9984,3.09,0.51,9.3,6
6.4,0.14,0.31,1.1,0.034,38.0,80.0,0.98964,3.11,0.45,10.4,6
7.4,0.36,0.27,2.85,0.034,33.0,193.0,0.9906,3.14,0.62,11.3,6
6.8,0.24,0.34,1.3,0.047,15.0,79.0,0.9924,3.16,0.54,11.7,6
6.6,0.36,0.47,6.2,0.025,22.0,118.0,0.99026,3.06,0.47,12.7,6
7.7,0.26,0.51,2.6,0.029,20.0,115.0,0.9906,3.03,0.45,10.9,6
9.8,0.25,0.49,2.0,0.037,33.0,149.0,0.9951,3.06,0.33,9.5,6
6.6,0.41,0.31,3.6,0.032,12.0,94.0,0.98916,3.14,0.53,13.3,7
8.4,0.22,0.26,18.8,0.056,19.0,114.0,0.9978,3.16,0.47,9.6,6
6.3,0.27,0.51,8.3,0.057,49.0,191.0,0.9959,3.19,0.5,9.5,6
6.7,0.54,0.27,5.4,0.039,35.0,130.0,0.9901,3.15,0.45,11.6,5
8.0,0.55,0.12,8.2,0.034,6.0,49.0,0.9935,3.09,0.51,10.0,5
6.2,0.27,0.43,8.9,0.056,49.0,196.0,0.99435,3.16,0.48,9.9,6
7.6,0.27,0.32,4.2,0.049,26.0,115.0,0.9944,3.08,0.4,9.5,5
8.0,0.22,0.28,9.7,0.035,13.0,85.0,0.99274,2.99,0.36,12.0,6
6.4,0.16,0.28,1.4,0.038,40.0,141.0,0.99193,3.29,0.33,11.4,7
7.3,0.35,0.54,10.2,0.053,63.0,205.0,0.9978,3.16,0.4,9.2,5
7.0,0.48,0.33,19.8,0.055,51.0,185.0,1.001,3.11,0.5,9.6,5
7.4,0.2,0.43,1.4,0.044,33.0,149.0,0.9937,3.2,0.35,11.2,6
6.8,0.27,0.49,1.5,0.052,43.0,169.0,0.9945,3.36,0.45,11.0,6
8.5,0.19,0.42,3.5,0.044,33.0,125.0,0.9942,3.14,0.52,10.2,6
5.7,0.37,0.38,5.7,0.031,20.0,134.0,0.99076,3.24,0.43,11.3,6
5.8,0.33,0.16,16.05,0.06,31.0,201.0,0.9976,3.24,0.49,9.4,5
7.0,0.35,0.1,8.9,0.043,11.0,117.0,0.99612,3.28,0.37,9.2,5
7.4,0.17,0.3,15.5,0.047,45.0,193.0,0.9981,3.08,0.5,9.1,7
7.2,0.22,0.24,1.2,0.041,61.0,152.0,0.99174,3.21,0.73,11.4,6
7.2,0.24,0.4,1.5,0.045,41.0,97.0,0.9903,3.08,0.75,10.3,6
8.2,0.31,0.36,11.1,0.052,37.0,169.0,0.9984,3.14,0.47,9.5,5
5.7,0.18,0.26,1.4,0.033,63.0,178.0,0.98984,3.72,0.6,12.3,7
6.2,0.25,0.25,10.7,0.046,41.0,111.0,0.99592,3.2,0.35,10.8,9
7.0,0.24,0.51,8.0,0.048,67.0,170.0,0.9954,3.2,0.48,9.5,4
7.2,0.24,0.36,13.1,0.05,50.0,192.0,0.99865,3.06,0.48,8.9,6
6.5,0.31,0.14,7.8,0.043,32.0,145.0,0.99433,3.21,0.44,9.8,4
5.9,0.27,0.27,10.6,0.043,37.0,134.0,0.9963,3.28,0.5,11.2,6
6.4,0.34,0.24,9.5,0.052,47.0,151.0,0.9954,3.12,0.4,10.9333333333333,7
8.2,0.61,0.74,17.55,0.038,59.0,221.0,0.9996,3.07,0.64,9.3,4
6.6,0.38,0.07,1.0,0.035,32.0,86.0,0.99096,3.59,0.38,11.2,6
6.1,0.27,0.32,1.5,0.042,17.0,108.0,0.98918,3.08,0.54,11.4,7
6.8,0.22,0.31,8.9,0.064,59.0,168.0,0.9972,3.37,0.35,9.8,5
5.5,0.17,0.29,1.2,0.04,81.0,184.0,0.99164,3.52,0.44,11.5,7
7.0,0.32,0.29,1.5,0.036,7.0,89.0,0.9898,3.16,0.37,11.5,6
6.6,0.34,0.18,10.5,0.08,28.0,167.0,0.9969,3.24,0.5,8.7,4
6.9,0.25,0.24,14.2,0.035,65.0,227.0,0.9982,3.24,0.75,9.0,6
5.6,0.255,0.18,2.3,0.051,47.0,173.0,0.99353,3.29,0.75,10.4,6
7.0,0.15,0.29,14.7,0.051,33.0,168.0,0.998,2.94,0.5,9.0,7
5.7,0.15,0.31,3.7,0.038,57.0,123.0,0.99111,3.22,0.27,11.3,7
7.5,0.22,0.32,13.1,0.05,53.0,195.0,0.9981,3.22,0.49,10.4,6
6.5,0.27,0.19,6.6,0.209,98.0,210.0,0.9953,3.33,0.57,9.2,6
7.2,0.14,0.39,1.1,0.037,38.0,67.0,0.99222,3.2,0.66,11.4,5
7.5,0.31,0.24,5.8,0.044,32.0,109.0,0.992,3.08,0.59,9.8,5
6.0,0.31,0.21,1.7,0.032,32.0,105.0,0.98883,3.36,0.6,12.6,7
7.3,0.22,0.31,8.4,0.045,38.0,220.0,0.99756,3.22,0.53,9.0,7
6.3,0.14,0.28,0.9,0.022,26.0,77.0,0.99058,3.05,0.51,11.2,6
5.8,0.22,0.45,1.1,0.046,36.0,96.0,0.99232,3.2,0.45,11.0,6
6.6,0.24,0.35,7.7,0.038,54.0,162.0,0.9959,3.33,0.5,9.4,6
7.5,0.21,0.34,1.0,0.043,25.0,83.0,0.99044,3.08,0.35,10.5,6
6.3,0.2,0.26,12.7,0.05,53.0,158.0,0.99546,3.22,0.46,10.8,6
8.0,0.55,0.23,13.0,0.239,57.0,245.0,0.99741,3.07,0.55,9.0,5
7.1,0.36,0.37,1.4,0.049,11.0,119.0,0.993,3.22,0.43,10.4,4
6.8,0.33,0.31,6.4,0.171,62.0,160.0,0.99459,3.17,0.47,9.3,5
6.5,0.23,0.19,4.5,0.055,40.0,149.0,0.9945,3.14,0.39,9.9,6
6.3,0.41,0.22,1.9,0.04,19.0,77.0,0.9903,3.32,0.38,12.3,7
6.7,0.24,0.41,9.4,0.04,48.0,136.0,0.9958,3.15,0.57,10.6,6
8.1,0.2,0.4,1.9,0.034,10.0,141.0,0.9934,3.08,0.87,10.3,5
6.0,0.27,0.26,2.9,0.051,30.0,120.0,0.993,3.18,0.39,11.5,7
6.1,0.25,0.24,9.2,0.041,38.0,172.0,0.9954,3.36,0.35,9.5,6
6.8,0.27,0.22,10.0,0.052,47.0,223.0,0.99655,3.12,0.47,8.9,5
7.2,0.39,0.62,10.6,0.044,55.0,155.0,0.9976,3.09,0.34,8.7,6
7.0,0.45,0.34,10.1,0.034,27.0,84.0,0.99274,3.06,0.38,12.1,7
7.7,0.31,0.4,2.2,0.033,28.0,167.0,0.99154,3.15,0.54,12.0,7
7.1,0.2,0.31,2.0,0.034,39.0,107.0,0.99132,3.37,0.55,11.0,5
7.2,0.24,0.3,1.2,0.037,45.0,109.0,0.9908,3.39,0.39,9.9,6
6.3,0.19,0.32,1.6,0.031,12.0,124.0,0.993,3.32,0.34,12.7,6
7.2,0.23,0.38,1.5,0.035,44.0,109.0,0.99045,3.18,0.52,10.9,7
7.7,0.43,0.49,13.0,0.033,37.0,194.0,0.9953,3.05,0.55,10.3,6
5.9,0.21,0.24,1.5,0.03,35.0,121.0,0.9909,3.32,0.49,11.8,7
6.8,0.28,0.4,22.0,0.057,48.0,252.0,1.0012,3.1,0.5,8.9,5
6.6,0.62,0.3,2.9,0.069,15.0,81.0,0.99382,3.04,0.59,12.5,7
6.4,0.16,0.42,1.1,0.027,24.0,107.0,0.99096,3.16,0.96,11.2,7
7.6,0.29,0.58,11.2,0.041,61.0,186.0,0.9978,3.01,0.51,8.6,5
6.3,0.2,0.24,11.6,0.039,57.0,149.0,0.99655,3.21,0.55,9.6,5
8.8,0.33,0.38,2.1,0.066,19.0,151.0,0.9946,3.27,0.64,9.3,5
9.2,0.22,0.49,1.5,0.042,77.5,147.0,0.9954,3.21,0.95,10.2,6
5.5,0.35,0.34,1.0,0.036,15.0,102.0,0.9903,3.36,0.41,12.1,6
6.9,0.28,0.27,3.9,0.024,22.0,105.0,0.993,3.17,0.45,12.1,6
6.3,0.22,0.3,2.0,0.05,24.0,122.0,0.99204,3.18,0.42,10.8,6
6.4,0.2,0.42,4.0,0.024,38.0,115.0,0.9931,3.3,0.37,13.5,6
6.8,0.18,0.28,9.8,0.034,49.0,115.0,0.99356,3.2,0.36,10.2,8
7.4,0.32,0.4,12.4,0.049,45.0,178.0,0.998,3.04,0.52,9.2,5
6.2,0.25,0.25,1.6,0.052,42.0,103.0,0.9924,3.43,0.73,10.2,6
7.2,0.23,0.39,2.3,0.054,20.0,86.0,0.99166,2.99,0.35,9.5,6
6.9,0.29,0.32,5.8,0.037,36.0,140.0,0.99299,3.16,0.44,11.6,6
6.1,0.17,0.28,7.3,0.046,26.0,110.0,0.99438,3.2,0.42,9.5,5
5.4,0.29,0.47,3.0,0.11,46.0,220.0,0.9914,3.36,0.84,9.1,4
8.1,0.17,0.29,1.1,0.031,23.0,74.0,0.9921,3.18,0.56,11.7,5
7.0,0.32,0.35,2.0,0.039,31.0,125.0,0.9918,3.25,0.48,12.0,7
6.3,0.36,0.37,6.7,0.04,34.0,116.0,0.9938,3.36,0.59,12.9,8
5.9,0.24,0.26,12.3,0.048,32.0,165.0,0.99685,3.33,0.43,9.5,5
7.0,0.29,0.34,3.5,0.028,25.0,94.0,0.9893,3.18,0.45,11.5,6
6.7,0.22,0.39,2.1,0.041,63.0,187.0,0.99229,3.45,0.64,10.2,6
5.9,0.21,0.24,1.4,0.038,40.0,78.0,0.98916,3.36,0.41,9.9,5
6.3,0.33,0.29,3.9,0.026,18.0,80.0,0.991,3.15,0.58,12.6,6
5.4,0.27,0.33,1.3,0.022,23.0,96.0,0.9891,3.54,0.38,13.5,6
6.8,0.24,0.37,7.45,0.031,36.0,115.0,0.99164,3.06,0.37,13.4,7
6.0,0.26,0.42,1.3,0.025,29.0,191.0,0.99011,3.3,0.44,10.7,5
7.3,0.51,0.24,3.3,0.048,13.0,94.0,0.99114,2.99,0.39,11.4,5
7.8,0.28,0.33,1.6,0.053,40.0,107.0,0.99382,3.09,0.34,10.5,7
8.2,0.18,0.37,1.1,0.034,20.0,99.0,0.99405,3.0,0.28,10.0,5
7.2,0.14,0.32,1.2,0.027,46.0,111.0,0.9915,3.34,0.4,10.6,7
6.4,0.18,0.35,10.2,0.063,40.0,130.0,0.99636,3.23,0.46,9.0,7
5.8,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.18,0.56,13.2,7
5.6,0.185,0.19,1.3,0.03,32.0,123.0,0.99218,3.41,0.54,10.3,6
6.5,0.19,0.26,2.1,0.021,34.0,131.0,0.993,3.04,0.54,11.2,7
6.7,0.35,0.74,5.0,0.046,19.0,110.0,0.99293,3.13,0.48,9.4,5
6.8,0.29,0.32,0.9,0.034,25.0,73.0,0.99041,3.18,0.46,11.4,5
6.8,0.36,0.28,1.8,0.04,42.5,161.0,0.9949,3.2,0.49,12.2,7
8.1,0.5,0.49,5.4,0.048,23.0,147.0,0.99616,3.02,0.42,13.4,6
7.1,0.44,0.27,12.1,0.045,68.0,221.0,0.9961,3.05,0.5,9.5,6
6.4,0.38,0.24,1.2,0.026,60.0,115.0,0.9892,2.99,0.34,10.8,6
6.9,0.19,0.39,14.5,0.038,20.0,249.5,0.99666,3.0,0.88,9.5,4
6.3,0.17,0.32,2.8,0.046,41.0,111.0,0.98998,3.24,0.32,12.1,6
7.6,0.27,0.32,18.2,0.056,49.0,225.0,1.0012,3.0,0.46,8.6,6
5.7,0.4,0.47,2.6,0.035,5.0,60.0,0.9897,3.52,0.79,13.4,6
6.8,0.46,0.29,4.2,0.043,27.0,129.0,0.9931,3.13,0.44,13.4,7
8.1,0.22,0.42,1.6,0.024,34.0,143.0,0.991,3.08,0.44,11.1,6
7.2,0.2,0.28,1.4,0.034,20.0,78.0,0.9918,3.42,0.48,11.0,6
5.7,0.21,0.32,1.9,0.047,35.0,110.0,0.991,3.2,0.66,10.9,6
7.7,0.3,0.32,1.6,0.045,27.0,176.0,0.99146,3.42,0.78,9.9,6
7.0,0.28,0.26,1.4,0.048,12.0,186.0,0.99455,3.26,0.35,10.1,5
8.3,0.21,0.49,1.1,0.04,33.0,169.0,0.9926,2.88,0.51,10.0,6
8.1,0.31,0.24,1.7,0.032,27.0,118.0,0.9901,3.16,0.45,11.2,6
7.4,0.2,0.35,3.2,0.032,33.0,118.0,0.9928,3.0,0.51,11.3,6
6.2,0.19,0.38,1.7,0.034,20.0,95.0,0.99076,3.32,0.44,11.4,6
6.5,0.26,0.43,7.8,0.047,49.0,219.0,0.996,3.18,0.47,9.3,5
7.6,0.18,0.28,12.2,0.053,63.0,162.0,0.9973,3.14,0.35,9.4,6
8.1,0.4,0.49,12.4,0.043,54.0,198.0,0.99699,3.07,0.66,9.5,5
6.6,0.25,0.33,1.5,0.05,118.5,272.0,0.9934,3.3,0.5,9.4,6
7.7,0.46,0.37,1.1,0.048,7.0,138.0,0.98947,3.11,0.43,9.5,6
5.6,0.2,0.36,10.2,0.037,40.0,108.0,0.99469,3.25,0.43,12.9,6
7.4,0.16,0.49,1.2,0.038,18.0,84.0,0.9902,3.07,0.5,11.4,5
7.5,0.24,0.29,1.2,0.038,35.0,97.0,0.9926,3.25,0.68,10.8,6
7.4,0.29,0.22,1.4,0.033,34.0,98.0,0.99045,2.98,0.41,12.5,6
6.9,0.29,0.3,5.8,0.053,7.0,163.0,0.9953,3.23,0.5,10.2,5
6.7,0.18,0.3,12.8,0.062,19.0,171.0,0.9978,2.88,0.54,10.1,5
6.5,0.26,0.34,13.8,0.05,50.0,197.0,0.99784,3.6,0.5,9.4,3
6.3,0.4,0.32,1.6,0.042,12.0,110.0,0.9921,3.18,0.63,10.4,5
7.5,0.21,0.29,1.6,0.047,18.0,94.0,0.99243,3.42,0.64,9.3,5
6.2,0.23,0.3,3.2,0.03,43.0,104.0,0.99018,3.25,0.38,11.1,7
7.4,0.24,0.4,17.95,0.046,51.0,228.0,1.00037,3.28,0.58,9.6,6
6.2,0.33,0.42,6.4,0.048,34.0,192.0,0.9953,3.14,0.72,10.4,6
9.7,0.21,0.46,1.7,0.046,10.0,145.0,0.9958,3.0,0.46,9.3,5
7.2,0.08,0.46,1.3,0.05,15.0,130.0,0.99346,3.46,0.41,10.7,5
6.6,0.27,0.52,11.2,0.035,78.0,192.0,0.9964,3.09,0.46,9.5,5
8.8,0.19,0.43,1.1,0.04,33.0,169.0,0.99458,3.04,0.4,10.1,5
6.6,0.38,0.15,4.6,0.056,29.0,124.0,0.99138,3.12,0.41,9.4,6
6.2,0.3,0.23,13.4,0.05,65.0,226.0,0.997,3.15,0.41,9.0,6
5.9,0.36,0.47,1.4,0.053,5.0,155.0,0.9945,3.46,0.55,9.6,6
7.0,0.31,0.52,1.7,0.045,60.0,120.0,0.99153,2.95,0.53,12.3,6
5.2,0.285,0.29,5.15,0.046,43.0,111.0,0.99324,3.34,0.45,10.2,6
6.6,0.28,0.41,6.8,0.024,17.0,100.0,0.99148,3.24,0.54,13.1,7
6.2,0.23,0.3,1.6,0.045,15.5,142.0,0.99224,3.31,0.65,10.3,6
5.1,0.31,0.3,2.7,0.071,31.0,128.0,0.9931,3.42,0.42,12.2,5
6.1,0.27,0.3,3.9,0.043,30.0,122.0,0.99,3.32,0.44,10.5,5
6.7,0.23,0.17,1.2,0.047,12.0,99.0,0.9937,3.11,0.38,9.6,5
8.6,0.23,0.49,1.6,0.04,28.0,157.0,0.992,3.05,0.4,10.1,6
8.9,0.27,0.35,1.4,0.056,14.0,136.0,0.9928,3.02,0.69,9.7,6
7.2,0.21,0.37,1.2,0.037,28.0,86.0,0.98985,3.03,0.63,11.2,6
7.2,0.19,0.31,6.3,0.04,16.0,103.0,0.99206,3.04,0.78,11.5,6
6.3,0.27,0.25,2.5,0.051,19.0,116.0,0.9943,3.32,0.56,9.5,6
6.7,0.25,0.34,12.85,0.066,30.0,141.0,0.9974,3.52,0.46,10.5,7
6.6,0.34,0.24,9.5,0.047,34.0,148.0,0.99486,3.08,0.35,9.2,5
7.8,0.27,0.27,1.8,0.044,33.0,129.0,0.99196,3.2,0.31,9.8,5
6.2,0.2,0.25,15.0,0.046,32.0,98.0,0.99834,3.3,0.5,8.9,7
6.9,0.19,0.28,9.8,0.039,61.0,163.0,0.99685,3.3,0.49,9.0,5
5.6,0.26,0.27,4.1,0.034,41.0,149.0,0.99215,3.32,0.38,11.9,6
6.8,0.21,0.42,2.3,0.042,20.0,142.0,0.99108,3.23,0.42,10.0,6
6.0,0.22,0.33,8.7,0.052,19.0,86.0,0.99425,3.2,0.59,10.4,6
6.8,0.14,0.45,12.85,0.042,79.5,183.0,0.99742,3.09,0.78,10.7,7
6.1,0.3,0.47,1.4,0.051,42.0,208.0,0.9927,3.27,0.54,9.4,5
8.6,0.26,0.28,0.8,0.019,52.0,116.0,0.9918,2.93,0.49,11.3,6
6.8,0.21,0.49,5.9,0.034,43.0,116.0,0.99176,2.98,0.57,11.4,5
6.8,0.51,0.27,3.2,0.039,19.0,78.0,0.99295,3.04,0.53,13.0,7
5.3,0.76,0.34,1.7,0.034,14.0,51.0,0.9897,3.3,0.36,12.5,7
6.3,0.24,0.22,17.45,0.066,52.0,167.0,0.99908,3.14,0.42,8.8,5
9.0,0.26,0.45,6.6,0.035,37.0,115.0,0.9938,3.09,0.54,9.6,5
6.3,0.19,0.33,1.0,0.036,39.0,110.0,0.9908,3.11,0.37,11.7,6
6.1,0.28,0.26,15.5,0.044,48.0,197.0,0.9991,3.49,0.43,9.6,6
6.7,0.27,0.33,7.4,0.059,29.0,160.0,0.99452,3.2,0.45,11.0,5
6.8,0.15,0.41,12.9,0.042,65.0,245.0,0.9976,3.24,0.61,9.2,6
5.8,0.26,0.4,2.6,0.037,37.0,158.0,0.98987,3.19,0.6,10.8,6
6.1,0.29,0.27,2.6,0.039,17.0,103.0,0.99089,3.42,0.9,14.0,7
7.5,0.32,0.38,2.2,0.058,23.0,177.0,0.994,3.11,0.51,9.6,5
6.4,0.25,0.33,1.4,0.038,42.0,148.0,0.99304,3.25,0.43,10.0,6
6.1,0.38,0.47,1.4,0.029,28.0,93.0,0.988245,3.33,0.62,12.5,7
7.1,0.38,0.32,19.8,0.048,36.0,149.0,1.0,2.93,0.46,9.0,5
9.2,0.28,0.35,1.2,0.048,16.0,109.0,0.9924,3.02,0.67,10.9,6
8.0,0.25,0.26,14.0,0.043,37.0,146.0,0.9974,3.13,0.56,8.7,6
8.3,0.18,0.3,8.5,0.047,24.0,157.0,0.99715,3.12,0.54,9.5,8
6.9,0.25,0.26,5.2,0.04,7.0,122.0,0.9936,3.3,0.49,9.6,5
5.6,0.295,0.3,3.9,0.026,29.0,83.0,0.98963,3.32,0.38,11.8,6
6.0,0.32,0.37,8.4,0.046,34.0,192.0,0.99495,3.24,0.56,9.5,5
7.4,0.25,0.37,2.6,0.041,39.0,163.0,0.9908,3.21,0.55,11.6,6
6.6,0.17,0.26,9.9,0.047,30.0,95.0,0.99604,2.96,0.3,10.4,6
5.6,0.18,0.22,4.2,0.039,5.0,60.0,0.9934,3.07,0.73,11.2,4
6.0,0.31,0.21,1.5,0.032,34.0,93.0,0.98952,3.36,0.41,11.8,7
7.6,0.17,0.23,7.7,0.121,45.0,149.0,0.9962,3.24,0.38,9.8,6
7.2,0.25,0.19,8.0,0.051,54.0,205.0,0.9963,3.08,0.52,9.8,5
7.6,0.39,0.27,1.2,0.044,10.0,59.0,0.9929,3.08,0.51,9.8,5
7.4,0.29,0.3,7.8,0.027,14.0,121.0,0.99254,3.03,0.39,11.7,8
7.3,0.155,0.32,1.2,0.031,66.0,146.0,0.99062,3.35,0.72,12.3,8
6.6,0.55,0.14,4.5,0.044,19.0,87.0,0.99458,3.12,0.6,9.7,5
6.8,0.22,0.29,15.4,0.076,43.0,151.0,0.9986,3.37,0.38,9.1,6
7.2,0.32,0.22,16.7,0.049,51.0,190.0,0.999,3.06,0.46,8.6,4
6.7,0.35,0.32,15.6,0.044,67.0,224.0,0.99862,3.26,0.76,9.1,6
6.4,0.32,0.26,4.9,0.038,27.0,144.0,0.99235,3.31,0.56,10.4,7
6.1,0.22,0.49,7.6,0.048,31.0,159.0,0.99494,3.14,0.59,10.5,6
6.9,0.18,0.38,6.2,0.05,27.0,94.0,0.9963,3.24,0.51,9.9,6
8.0,0.22,0.42,15.15,0.041,34.0,194.0,0.9982,3.2,0.5,9.1,6
6.0,0.21,0.3,12.2,0.054,53.0,164.0,0.9979,3.6,0.68,10.5,6
9.0,0.26,0.34,6.6,0.026,15.0,56.0,0.99092,2.91,0.55,11.0,5
7.6,0.3,0.37,1.2,0.043,36.0,107.0,0.99084,3.18,0.28,12.0,6
6.7,0.31,0.31,4.9,0.169,75.0,206.0,0.9937,3.19,0.52,9.4,5
6.9,0.32,0.3,8.0,0.022,35.0,124.0,0.99146,3.15,0.4,12.5,6
7.6,0.2,0.39,16.95,0.048,43.0,195.0,0.9994,3.22,0.64,9.0,6
6.5,0.28,0.26,11.0,0.054,49.0,212.0,0.9968,3.47,0.56,10.3,5
7.1,0.2,0.41,1.1,0.075,34.0,127.0,0.993,3.32,0.47,10.6,6
7.2,0.23,0.46,14.3,0.041,62.0,153.0,0.9979,3.18,0.49,9.6,6
6.5,0.29,0.39,2.9,0.036,10.0,87.0,0.9894,3.05,0.35,13.0,6
7.2,0.16,0.35,1.1,0.027,25.0,88.0,0.98972,3.08,0.56,11.2,6
7.1,0.37,0.32,11.0,0.043,28.0,149.0,0.99786,3.2,0.44,9.1,5
7.4,0.21,0.27,8.6,0.045,22.0,80.0,0.99444,3.1,0.28,11.7,6
7.5,0.33,0.37,6.3,0.039,28.0,97.0,0.99266,3.19,0.47,12.8,7
7.3,0.2,0.44,1.4,0.045,18.0,144.0,0.99176,3.19,0.37,12.7,7
7.7,0.27,0.34,1.2,0.045,26.0,112.0,0.9915,3.13,0.4,9.5,5
6.4,0.15,0.4,1.3,0.059,48.0,199.0,0.9938,3.27,0.35,9.4,6
6.7,0.2,0.32,7.4,0.049,14.0,114.0,0.99456,3.42,0.54,9.5,7
